     index             RF [MHz]            Time [ns]         Intensity []         Intensity []
      1892      17.950146627566                  130              3467708               807690
      1893      17.969696969697                  130              3477489               831489
      1894     17.9892473118279                  130              3466295               819990
      1895     18.0087976539589                  130              3472154               828316
      1896     18.0283479960899                  130              3451366               819640
      1897     18.0478983382209                  130              3471329               825491
      1898     18.0674486803519                  130              3459706               822304
      1899     18.0869990224829                  130              3451002               813354
      1900     18.1065493646139                  130              3458012               824990
      1901     18.1260997067449                  130              3459690               834660
      1902     18.1456500488758                  130              3469299               829572
      1903     18.1652003910068                  130              3461523               826383
      1904     18.1847507331378                  130              3467590               813028
      1905     18.2043010752688                  130              3469053               825620
      1906     18.2238514173998                  130              3473631               824261
      1907     18.2434017595308                  130              3468623               842017
      1908     18.2629521016618                  130              3475426               822866
      1909     18.2825024437928                  130              3461640               831804
      1910     18.3020527859237                  130              3474687               827523
      1911     18.3216031280547                  130              3479893               830890
      1912     18.3411534701857                  130              3474859               827231
      1913     18.3607038123167                  130              3470473               834723
      1914     18.3802541544477                  130              3471860               812892
      1915     18.3998044965787                  130              3460301               820986
      1916     18.4193548387097                  130              3476120               830858
      1917     18.4389051808406                  130              3478278               836826
      1918     18.4584555229716                  130              3478036               814482
      1919     18.4780058651026                  130              3468033               817183
      1920     18.4975562072336                  130              3469534               823607
      1921     18.5171065493646                  130              3470948               829603
      1922     18.5366568914956                  130              3465197               813665
      1923     18.5562072336266                  130              3474280               824766
      1924     18.5757575757576                  130              3470523               823118
      1925     18.5953079178885                  130              3460894               831960
      1926     18.6148582600195                  130              3458935               816140
      1927     18.6344086021505                  130              3458286               823936
      1928     18.6539589442815                  130              3477183               837298
      1929     18.6735092864125                  130              3481628               838266
      1930     18.6930596285435                  130              3461777               831009
      1931     18.7126099706745                  130              3475784               833471
      1932     18.7321603128055                  130              3471060               819836
      1933     18.7517106549364                  130              3471178               814997
      1934     18.7712609970674                  130              3465713               820161
      1935     18.7908113391984                  130              3462713               816762
      1936     18.8103616813294                  130              3454291               821409
      1937     18.8299120234604                  130              3450817               821890
      1938     18.8494623655914                  130              3449259               817527
      1939     18.8690127077224                  130              3445151               829359
      1940     18.8885630498534                  130              3466224               809386
      1941     18.9081133919843                  130              3459413               818205
      1942     18.9276637341153                  130              3456610               811880
      1943     18.9472140762463                  130              3469797               816299
      1944     18.9667644183773                  130              3468118               825469
      1945     18.9863147605083                  130              3476476               823188
      1946     19.0058651026393                  130              3469247               816292
      1947     19.0254154447703                  130              3465597               811182
      1948     19.0449657869013                  130              3469764               838625
      1949     19.0645161290322                  130              3466569               827705
      1950     19.0840664711632                  130              3461110               818649
      1951     19.1036168132942                  130              3467270               825603
      1952     19.1231671554252                  130              3474947               837402
      1953     19.1427174975562                  130              3461258               826362
      1954     19.1622678396872                  130              3461799               824070
      1955     19.1818181818182                  130              3459879               814083
      1956     19.2013685239492                  130              3455098               826967
      1957     19.2209188660801                  130              3464547               826938
      1958     19.2404692082111                  130              3471315               835040
      1959     19.2600195503421                  130              3464271               842724
      1960     19.2795698924731                  130              3468519               822526
      1961     19.2991202346041                  130              3461193               840696
      1962     19.3186705767351                  130              3473115               834585
      1963     19.3382209188661                  130              3464743               821414
      1964     19.3577712609971                  130              3469761               823636
      1965      19.377321603128                  130              3477536               818385
      1966      19.396871945259                  130              3451354               805915
      1967       19.41642228739                  130              3452126               817999
      1968      19.435972629521                  130              3463625               810080
      1969      19.455522971652                  130              3466083               815800
      1970      19.475073313783                  130              3486718               823127
      1971      19.494623655914                  130              3477614               819612
      1972     19.5141739980449                  130              3468049               820151
      1973     19.5337243401759                  130              3470152               812412
      1974     19.5532746823069                  130              3453022               816468
      1975     19.5728250244379                  130              3459911               829765
      1976     19.5923753665689                  130              3456381               813878
      1977     19.6119257086999                  130              3453832               812614
      1978     19.6314760508309                  130              3468438               829476
      1979     19.6510263929619                  130              3471384               821544
      1980     19.6705767350928                  130              3481056               819172
      1981     19.6901270772238                  130              3461792               843051
      1982     19.7096774193548                  130              3482770               825395
      1983     19.7292277614858                  130              3474559               832705
      1984     19.7487781036168                  130              3475711               836684
      1985     19.7683284457478                  130              3475312               816307
      1986     19.7878787878788                  130              3463979               829502
      1987     19.8074291300098                  130              3471504               829212
      1988     19.8269794721407                  130              3468413               831084
      1989     19.8465298142717                  130              3474193               842861
      1990     19.8660801564027                  130              3475157               842200
      1991     19.8856304985337                  130              3471771               817712
      1992     19.9051808406647                  130              3463699               820501
      1993     19.9247311827957                  130              3461480               821867
      1994     19.9442815249267                  130              3468094               824365
      1995     19.9638318670577                  130              3478703               818322
      1996     19.9833822091886                  130              3475072               817958
      1997     20.0029325513196                  130              3469780               826769
      1998     20.0224828934506                  130              3470929               819989
      1999     20.0420332355816                  130              3457372               819829
      2000     20.0615835777126                  130              3479966               825272
      2001     20.0811339198436                  130              3471303               835474
      2002     20.1006842619746                  130              3464793               827108
      2003     20.1202346041056                  130              3472033               823028
      2004     20.1397849462365                  130              3480092               826080
      2005     20.1593352883675                  130              3487426               810739
      2006     20.1788856304985                  130              3482676               837193
      2007     20.1984359726295                  130              3460063               825613
      2008     20.2179863147605                  130              3478552               829955
      2009     20.2375366568915                  130              3474823               810997
      2010     20.2570869990225                  130              3464613               826549
      2011     20.2766373411535                  130              3474037               844075
      2012     20.2961876832844                  130              3487390               825059
      2013     20.3157380254154                  130              3475844               839108
      2014     20.3352883675464                  130              3476601               827196
      2015     20.3548387096774                  130              3472104               806070
      2016     20.3743890518084                  130              3476881               808486
      2017     20.3939393939394                  130              3487037               824500
      2018     20.4134897360704                  130              3484776               840898
      2019     20.4330400782014                  130              3475412               824096
      2020     20.4525904203323                  130              3466846               825109
      2021     20.4721407624633                  130              3467115               841592
      2022     20.4916911045943                  130              3464621               817328
      2023     20.5112414467253                  130              3464767               818692
      2024     20.5307917888563                  130              3473757               826459
      2025     20.5503421309873                  130              3475281               822916
      2026     20.5698924731183                  130              3462355               816304
      2027     20.5894428152492                  130              3462055               807790
      2028     20.6089931573802                  130              3472386               816558
      2029     20.6285434995112                  130              3458369               824283
      2030     20.6480938416422                  130              3469748               841194
      2031     20.6676441837732                  130              3473636               828621
      2032     20.6871945259042                  130              3492804               826364
      2033     20.7067448680352                  130              3476071               829940
      2034     20.7262952101662                  130              3479020               824056
      2035     20.7458455522971                  130              3475227               828019
      2036     20.7653958944281                  130              3464647               817769
      2037     20.7849462365591                  130              3467406               819386
      2038     20.8044965786901                  130              3462082               827186
      2039     20.8240469208211                  130              3464469               837834
      2040     20.8435972629521                  130              3468148               813310
      2041     20.8631476050831                  130              3463410               815648
      2042     20.8826979472141                  130              3468906               817338
      2043      20.902248289345                  130              3467702               824637
      2044      20.921798631476                  130              3487086               820200
      2045      20.941348973607                  130              3470281               823867
      2046      20.960899315738                  130              3463096               827793
      2047      20.980449657869                  130              3464955               815162
      2048                   21                  130              3481530               828000
      2049                    1                  140              3379535               619999
      2050     1.01955034213099                  140              3386460               636174
      2051     1.03910068426197                  140              3387218               643207
      2052     1.05865102639296                  140              3379967               636332
      2053     1.07820136852395                  140              3372634               631970
      2054     1.09775171065494                  140              3384205               648761
      2055     1.11730205278592                  140              3385142               625858
      2056     1.13685239491691                  140              3388614               658251
      2057      1.1564027370479                  140              3380484               629821
      2058     1.17595307917889                  140              3387073               628787
      2059     1.19550342130987                  140              3392455               636796
      2060     1.21505376344086                  140              3391897               641225
      2061     1.23460410557185                  140              3388485               621720
      2062     1.25415444770283                  140              3382238               642311
      2063     1.27370478983382                  140              3390204               640473
      2064     1.29325513196481                  140              3388356               641521
      2065      1.3128054740958                  140              3377484               629550
      2066     1.33235581622678                  140              3383800               620496
      2067     1.35190615835777                  140              3394047               643822
      2068     1.37145650048876                  140              3381488               621246
      2069     1.39100684261975                  140              3376611               636188
      2070     1.41055718475073                  140              3398080               647939
      2071     1.43010752688172                  140              3376592               635454
      2072     1.44965786901271                  140              3391399               631220
      2073     1.46920821114369                  140              3384754               622842
      2074     1.48875855327468                  140              3387736               626840
      2075     1.50830889540567                  140              3387751               637507
      2076     1.52785923753666                  140              3386731               623969
      2077     1.54740957966764                  140              3386934               632507
      2078     1.56695992179863                  140              3378102               646679
      2079     1.58651026392962                  140              3387846               641628
      2080     1.60606060606061                  140              3391676               622602
      2081     1.62561094819159                  140              3381802               642207
      2082     1.64516129032258                  140              3388240               638706
      2083     1.66471163245357                  140              3373983               623105
      2084     1.68426197458455                  140              3388124               642826
      2085     1.70381231671554                  140              3393195               642056
      2086     1.72336265884653                  140              3393367               641106
      2087     1.74291300097752                  140              3395614               633981
      2088      1.7624633431085                  140              3387702               633306
      2089     1.78201368523949                  140              3386577               631934
      2090     1.80156402737048                  140              3410567               638247
      2091     1.82111436950147                  140              3394059               644368
      2092     1.84066471163245                  140              3389816               632875
      2093     1.86021505376344                  140              3374314               630233
      2094     1.87976539589443                  140              3371527               621447
      2095     1.89931573802541                  140              3391936               637482
      2096      1.9188660801564                  140              3394718               639241
      2097     1.93841642228739                  140              3392173               635386
      2098     1.95796676441838                  140              3375058               633987
      2099     1.97751710654936                  140              3394192               643431
      2100     1.99706744868035                  140              3392280               634540
      2101     2.01661779081134                  140              3403105               663729
      2102     2.03616813294233                  140              3397014               650654
      2103     2.05571847507331                  140              3393333               651328
      2104      2.0752688172043                  140              3383077               638034
      2105     2.09481915933529                  140              3395568               646444
      2106     2.11436950146627                  140              3397140               634708
      2107     2.13391984359726                  140              3383087               638072
      2108     2.15347018572825                  140              3380024               628724
      2109     2.17302052785924                  140              3397457               634161
      2110     2.19257086999022                  140              3393900               641894
      2111     2.21212121212121                  140              3385800               634696
      2112      2.2316715542522                  140              3385600               635755
      2113     2.25122189638319                  140              3394521               638113
      2114     2.27077223851417                  140              3380674               645060
      2115     2.29032258064516                  140              3398023               633674
      2116     2.30987292277615                  140              3395858               629857
      2117     2.32942326490713                  140              3397094               622623
      2118     2.34897360703812                  140              3384998               635777
      2119     2.36852394916911                  140              3403757               646045
      2120      2.3880742913001                  140              3398046               641065
      2121     2.40762463343108                  140              3382539               645395
      2122     2.42717497556207                  140              3382909               628133
      2123     2.44672531769306                  140              3389164               637841
      2124     2.46627565982405                  140              3387972               636416
      2125     2.48582600195503                  140              3386727               633864
      2126     2.50537634408602                  140              3395086               634737
      2127     2.52492668621701                  140              3379067               635703
      2128     2.54447702834799                  140              3372348               620539
      2129     2.56402737047898                  140              3382919               622969
      2130     2.58357771260997                  140              3381709               635550
      2131     2.60312805474096                  140              3384162               647330
      2132     2.62267839687194                  140              3380313               639110
      2133     2.64222873900293                  140              3387695               637114
      2134     2.66177908113392                  140              3377105               642631
      2135     2.68132942326491                  140              3384532               636033
      2136     2.70087976539589                  140              3388885               628856
      2137     2.72043010752688                  140              3369776               628992
      2138     2.73998044965787                  140              3383966               633587
      2139     2.75953079178885                  140              3395039               643789
      2140     2.77908113391984                  140              3392446               633641
      2141     2.79863147605083                  140              3380214               640484
      2142     2.81818181818182                  140              3386220               635034
      2143      2.8377321603128                  140              3380556               631240
      2144     2.85728250244379                  140              3387668               626947
      2145     2.87683284457478                  140              3392338               623232
      2146     2.89638318670577                  140              3375883               617927
      2147     2.91593352883675                  140              3391375               643775
      2148     2.93548387096774                  140              3389680               629597
      2149     2.95503421309873                  140              3382731               616493
      2150     2.97458455522971                  140              3385851               643034
      2151      2.9941348973607                  140              3387961               641487
      2152     3.01368523949169                  140              3394751               626514
      2153     3.03323558162268                  140              3387958               635960
      2154     3.05278592375366                  140              3386607               637853
      2155     3.07233626588465                  140              3380969               635460
      2156     3.09188660801564                  140              3376749               628150
      2157     3.11143695014663                  140              3387375               630035
      2158     3.13098729227761                  140              3375458               623856
      2159      3.1505376344086                  140              3378853               619910
      2160     3.17008797653959                  140              3382504               639356
      2161     3.18963831867057                  140              3383258               622510
      2162     3.20918866080156                  140              3385357               643501
      2163     3.22873900293255                  140              3391171               642589
      2164     3.24828934506354                  140              3397466               625831
      2165     3.26783968719452                  140              3377451               630589
      2166     3.28739002932551                  140              3381583               633210
      2167      3.3069403714565                  140              3385175               628792
      2168     3.32649071358749                  140              3392295               637904
      2169     3.34604105571847                  140              3382166               629781
      2170     3.36559139784946                  140              3385499               638908
      2171     3.38514173998045                  140              3375913               644309
      2172     3.40469208211143                  140              3371641               629795
      2173     3.42424242424242                  140              3391215               636703
      2174     3.44379276637341                  140              3370872               623194
      2175      3.4633431085044                  140              3378431               633028
      2176     3.48289345063538                  140              3373133               617859
      2177     3.50244379276637                  140              3372705               626242
      2178     3.52199413489736                  140              3378794               633817
      2179     3.54154447702835                  140              3375060               643536
      2180     3.56109481915933                  140              3361871               634171
      2181     3.58064516129032                  140              3370840               634536
      2182     3.60019550342131                  140              3350251               626515
      2183     3.61974584555229                  140              3372936               629917
      2184     3.63929618768328                  140              3376867               637640
      2185     3.65884652981427                  140              3361869               637812
      2186     3.67839687194526                  140              3351227               641338
      2187     3.69794721407624                  140              3366512               643034
      2188     3.71749755620723                  140              3361802               637215
      2189     3.73704789833822                  140              3352278               639246
      2190     3.75659824046921                  140              3371688               629917
      2191     3.77614858260019                  140              3372329               637729
      2192     3.79569892473118                  140              3368559               631944
      2193     3.81524926686217                  140              3356536               638160
      2194     3.83479960899315                  140              3350078               633660
      2195     3.85434995112414                  140              3364837               638853
      2196     3.87390029325513                  140              3359470               633636
      2197     3.89345063538612                  140              3370295               633738
      2198      3.9130009775171                  140              3364556               637827
      2199     3.93255131964809                  140              3361546               640198
      2200     3.95210166177908                  140              3354425               631507
      2201     3.97165200391007                  140              3358372               636612
      2202     3.99120234604105                  140              3369617               626235
      2203     4.01075268817204                  140              3364731               642503
      2204     4.03030303030303                  140              3365887               657738
      2205     4.04985337243401                  140              3370306               637889
      2206       4.069403714565                  140              3366871               638408
      2207     4.08895405669599                  140              3375078               639799
      2208     4.10850439882698                  140              3371243               634581
      2209     4.12805474095796                  140              3364747               645411
      2210     4.14760508308895                  140              3353537               628512
      2211     4.16715542521994                  140              3363447               631664
      2212     4.18670576735093                  140              3381634               646631
      2213     4.20625610948191                  140              3369345               636148
      2214      4.2258064516129                  140              3368150               638363
      2215     4.24535679374389                  140              3354102               644995
      2216     4.26490713587487                  140              3366684               646591
      2217     4.28445747800586                  140              3354802               620646
      2218     4.30400782013685                  140              3368548               635911
      2219     4.32355816226784                  140              3365647               649504
      2220     4.34310850439882                  140              3353463               627006
      2221     4.36265884652981                  140              3359716               648151
      2222      4.3822091886608                  140              3371569               632437
      2223     4.40175953079179                  140              3366388               651453
      2224     4.42130987292277                  140              3360536               634946
      2225     4.44086021505376                  140              3368813               619191
      2226     4.46041055718475                  140              3365224               637908
      2227     4.47996089931573                  140              3361776               626743
      2228     4.49951124144672                  140              3360760               634541
      2229     4.51906158357771                  140              3375634               637234
      2230      4.5386119257087                  140              3372280               646932
      2231     4.55816226783968                  140              3360428               640190
      2232     4.57771260997067                  140              3372381               635568
      2233     4.59726295210166                  140              3373897               644871
      2234     4.61681329423265                  140              3370224               630383
      2235     4.63636363636363                  140              3375355               625528
      2236     4.65591397849462                  140              3367819               642096
      2237     4.67546432062561                  140              3383314               631933
      2238     4.69501466275659                  140              3365730               653867
      2239     4.71456500488758                  140              3369045               626102
      2240     4.73411534701857                  140              3376618               647130
      2241     4.75366568914956                  140              3370479               649550
      2242     4.77321603128054                  140              3376172               638217
      2243     4.79276637341153                  140              3384394               636993
      2244     4.81231671554252                  140              3380283               644316
      2245     4.83186705767351                  140              3382755               637591
      2246     4.85141739980449                  140              3366394               639662
      2247     4.87096774193548                  140              3373200               654059
      2248     4.89051808406647                  140              3372296               642033
      2249     4.91006842619745                  140              3370993               638791
      2250     4.92961876832844                  140              3360748               643833
      2251     4.94916911045943                  140              3380464               632612
      2252     4.96871945259042                  140              3385429               635318
      2253      4.9882697947214                  140              3384811               637227
      2254     5.00782013685239                  140              3363568               633958
      2255     5.02737047898338                  140              3387801               626682
      2256     5.04692082111437                  140              3375037               628880
      2257     5.06647116324535                  140              3389020               648407
      2258     5.08602150537634                  140              3380970               638693
      2259     5.10557184750733                  140              3362771               639365
      2260     5.12512218963832                  140              3389564               635257
      2261      5.1446725317693                  140              3385863               653852
      2262     5.16422287390029                  140              3395666               637039
      2263     5.18377321603128                  140              3371952               646319
      2264     5.20332355816226                  140              3367373               630955
      2265     5.22287390029325                  140              3375461               628291
      2266     5.24242424242424                  140              3388440               638045
      2267     5.26197458455523                  140              3388407               654424
      2268     5.28152492668621                  140              3389967               640123
      2269      5.3010752688172                  140              3384385               627991
      2270     5.32062561094819                  140              3392414               644866
      2271     5.34017595307918                  140              3373171               648132
      2272     5.35972629521016                  140              3370278               653830
      2273     5.37927663734115                  140              3385697               630936
      2274     5.39882697947214                  140              3377714               639039
      2275     5.41837732160312                  140              3387412               637899
      2276     5.43792766373411                  140              3380586               633202
      2277      5.4574780058651                  140              3382906               643906
      2278     5.47702834799609                  140              3365147               654089
      2279     5.49657869012707                  140              3368865               633568
      2280     5.51612903225806                  140              3397729               633532
      2281     5.53567937438905                  140              3380687               647524
      2282     5.55522971652004                  140              3359125               631932
      2283     5.57478005865102                  140              3389207               631679
      2284     5.59433040078201                  140              3369324               623284
      2285       5.613880742913                  140              3372077               633346
      2286     5.63343108504398                  140              3377844               644997
      2287     5.65298142717497                  140              3374687               630737
      2288     5.67253176930596                  140              3386635               645710
      2289     5.69208211143695                  140              3376813               646756
      2290     5.71163245356793                  140              3383295               649461
      2291     5.73118279569892                  140              3376164               629957
      2292     5.75073313782991                  140              3377162               642825
      2293      5.7702834799609                  140              3382368               655228
      2294     5.78983382209188                  140              3359258               629447
      2295     5.80938416422287                  140              3372694               638840
      2296     5.82893450635386                  140              3368658               639338
      2297     5.84848484848484                  140              3384133               642939
      2298     5.86803519061583                  140              3370242               648598
      2299     5.88758553274682                  140              3366992               627063
      2300     5.90713587487781                  140              3370364               651623
      2301     5.92668621700879                  140              3364533               635453
      2302     5.94623655913978                  140              3368872               644454
      2303     5.96578690127077                  140              3375985               641629
      2304     5.98533724340176                  140              3373497               645029
      2305     6.00488758553274                  140              3368658               630590
      2306     6.02443792766373                  140              3372931               643146
      2307     6.04398826979472                  140              3383746               637319
      2308      6.0635386119257                  140              3374387               630801
      2309     6.08308895405669                  140              3375708               635778
      2310     6.10263929618768                  140              3376225               646101
      2311     6.12218963831867                  140              3372232               639713
      2312     6.14173998044965                  140              3369294               639681
      2313     6.16129032258064                  140              3367293               636995
      2314     6.18084066471163                  140              3378848               640905
      2315     6.20039100684262                  140              3365202               620584
      2316      6.2199413489736                  140              3396364               650574
      2317     6.23949169110459                  140              3386872               626151
      2318     6.25904203323558                  140              3387344               631163
      2319     6.27859237536656                  140              3390407               634663
      2320     6.29814271749755                  140              3371865               645802
      2321     6.31769305962854                  140              3390194               634864
      2322     6.33724340175953                  140              3385364               646780
      2323     6.35679374389051                  140              3367209               652531
      2324      6.3763440860215                  140              3386290               632112
      2325     6.39589442815249                  140              3381017               640850
      2326     6.41544477028348                  140              3378593               635973
      2327     6.43499511241446                  140              3383614               636771
      2328     6.45454545454545                  140              3379325               643234
      2329     6.47409579667644                  140              3364419               641383
      2330     6.49364613880742                  140              3379288               642267
      2331     6.51319648093841                  140              3372936               634778
      2332      6.5327468230694                  140              3376982               633987
      2333     6.55229716520039                  140              3369008               635821
      2334     6.57184750733137                  140              3368654               629601
      2335     6.59139784946236                  140              3358348               628486
      2336     6.61094819159335                  140              3357436               629673
      2337     6.63049853372434                  140              3362009               645232
      2338     6.65004887585532                  140              3369017               630584
      2339     6.66959921798631                  140              3362197               619637
      2340      6.6891495601173                  140              3339352               646754
      2341     6.70869990224828                  140              3354169               622247
      2342     6.72825024437927                  140              3355114               634730
      2343     6.74780058651026                  140              3365503               633743
      2344     6.76735092864125                  140              3337468               628270
      2345     6.78690127077223                  140              3340557               636167
      2346     6.80645161290322                  140              3333571               629278
      2347     6.82600195503421                  140              3332628               617751
      2348      6.8455522971652                  140              3308055               621051
      2349     6.86510263929618                  140              3316762               629826
      2350     6.88465298142717                  140              3292207               627891
      2351     6.90420332355816                  140              3279609               615276
      2352     6.92375366568914                  140              3255121               619960
      2353     6.94330400782013                  140              3246660               610499
      2354     6.96285434995112                  140              3223899               632385
      2355     6.98240469208211                  140              3169545               611216
      2356     7.00195503421309                  140              3166125               606210
      2357     7.02150537634408                  140              3159540               611026
      2358     7.04105571847507                  140              3164745               602563
      2359     7.06060606060606                  140              3186846               601661
      2360     7.08015640273704                  140              3214610               621637
      2361     7.09970674486803                  140              3266493               612978
      2362     7.11925708699902                  140              3283012               632190
      2363        7.13880742913                  140              3295229               621664
      2364     7.15835777126099                  140              3274052               633376
      2365     7.17790811339198                  140              3272896               615448
